,Provincia,Partido,Localidad,ADSL,Cablemodem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
1305,BUENOS AIRES,Salto,Inés Indart,False,False,False,True,True,False,True,False,True
1306,BUENOS AIRES,Salto,La Invencible,False,False,False,False,True,False,False,False,False
1307,BUENOS AIRES,Salto,Salto,True,True,True,True,True,True,True,False,False
1308,CABA,COMUNA 15,PARQUE CHAS,True,True,True,True,True,True,True,True,True
1309,CATAMARCA,Tinogasta,Tinogasta,True,False,False,True,True,False,True,False,True
1310,CATAMARCA,Valle Viejo,El Bañado,False,False,False,False,False,False,False,False,False
1311,CATAMARCA,Valle Viejo,El Portezuelo,False,False,False,False,False,True,False,False,True
1312,CATAMARCA,Valle Viejo,Huaycama,False,False,False,False,False,False,False,False,False
1313,CATAMARCA,Valle Viejo,Las Tejas,False,False,False,False,True,True,False,False,False
1314,CATAMARCA,Valle Viejo,Polcos,False,False,False,True,False,False,False,False,False
1315,CATAMARCA,Valle Viejo,Pozo Del Mistol,False,False,False,True,False,False,False,False,False
1316,CATAMARCA,Valle Viejo,San Isidro,False,False,False,True,True,True,False,True,False
1317,CORDOBA,Colón,Colonia Tirolesa,False,False,False,False,True,True,True,False,False
1318,CORDOBA,Colón,Colonia Vicente Agüero,False,False,False,False,False,False,True,False,False
1319,CORDOBA,Colón,Corral Quemado,False,False,False,False,False,False,False,False,False
1320,CORDOBA,Colón,Country Chacras de la Villa - Country San Isidro,False,False,False,False,True,True,False,False,False
1321,CORDOBA,Colón,Dumesnil,False,False,False,True,True,False,False,False,False
1322,CORDOBA,Colón,El Diquecito,False,False,False,False,True,False,False,False,False
1323,CORDOBA,Colón,El Manzano,True,False,False,False,True,False,False,True,False
1324,CORDOBA,Colón,El Pueblito,False,False,False,False,False,True,False,False,False
1325,CORDOBA,Colón,Estación Colonia Tirolesa,False,False,False,False,False,False,False,False,False
1326,CORDOBA,Colón,General Paz,True,False,False,False,True,True,True,False,False
1327,CORDOBA,Colón,Jesús María,True,True,False,True,True,True,True,False,False
1328,CORDOBA,Colón,La Calera,True,True,False,True,True,True,True,True,True
1329,CORDOBA,Colón,La Granja,True,False,False,True,True,False,True,True,False
1330,CORDOBA,Colón,La Morada,False,False,False,False,True,True,False,False,False
1331,CORDOBA,Colón,La Puerta,False,False,False,False,False,False,False,False,False
1332,CORDOBA,Colón,Las Corzuelas,False,False,False,False,True,False,False,False,False
1333,CORDOBA,Colón,Los Chañaritos,False,False,False,False,False,False,False,False,False
1334,CORDOBA,Colón,Villa Allende,True,True,False,True,True,True,True,True,False
1335,CORDOBA,Colón,Villa Cerro Azul,True,False,False,False,False,False,False,True,False
1336,CORDOBA,Colón,Villa Corazon De Maria,False,False,False,False,False,False,False,False,False
1337,CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,True,False,False,False,False,False,True,False,True
1338,CORDOBA,Colón,Villa Los Llanos - Juárez Celman,True,False,False,True,True,True,True,True,False
1339,CORDOBA,Colón,Villa Pastora,False,False,False,False,False,False,False,False,False
1340,CORDOBA,Cruz del Eje,Alto de los Quebrachos,False,False,False,False,False,False,False,True,False
1341,CORDOBA,Cruz del Eje,Bañado de Soto,False,False,False,False,False,False,False,True,False
1342,CORDOBA,Cruz del Eje,Canteras Quilpo,False,False,False,False,False,False,True,True,False
1343,CORDOBA,Cruz del Eje,Cruz de Caña,False,False,False,False,False,False,False,True,False
1344,CORDOBA,Cruz del Eje,Cruz del Eje,True,True,False,True,True,True,True,True,False
1345,CORDOBA,Cruz del Eje,El Brete,False,False,False,True,False,False,False,True,False
1346,CORDOBA,Cruz del Eje,El Rincón,False,False,False,False,False,False,False,False,False
1347,CORDOBA,Cruz del Eje,Guanaco Muerto,False,False,False,False,False,False,False,True,False
1348,CORDOBA,Cruz del Eje,La Banda,False,False,False,False,False,False,False,False,True
1349,CORDOBA,Cruz del Eje,La Batea,False,False,False,False,False,False,False,True,False
1350,CORDOBA,Tulumba,Las Arrias,True,False,False,False,True,True,True,False,False
1351,CORDOBA,Tulumba,Lucio V. Mansilla,False,False,False,False,True,True,True,False,False
1352,CORDOBA,Tulumba,Rosario del Saladillo,False,False,False,True,False,False,False,False,False
1353,CORDOBA,Tulumba,San José de la Dormida,True,False,False,False,True,True,True,True,True
1354,CORDOBA,Tulumba,San José de las Salinas,False,False,False,False,True,True,False,False,False
1355,CORDOBA,Tulumba,San Pedro Norte,False,False,False,False,False,False,False,True,False
1356,CORDOBA,Tulumba,Villa Tulumba,False,False,False,True,True,True,True,True,False
1357,CORDOBA,Unión,Aldea Santa María,False,False,False,False,False,False,False,False,False
1358,CORDOBA,Unión,Alto Alegre,True,True,False,True,True,True,True,False,False
1359,CORDOBA,Unión,Ana Zumarán,False,False,False,False,True,False,False,False,False
1360,CORDOBA,Unión,Ballesteros,True,False,False,True,True,True,True,True,False
1361,CORDOBA,Unión,Ballesteros Sur,False,False,False,True,False,False,True,True,False
1362,CORDOBA,Unión,Bell Ville,True,True,False,True,True,True,True,False,False
1363,CORDOBA,Unión,Benjamín Gould,False,False,False,False,True,False,True,True,False
1364,JUJUY,Ledesma,Caimancito,True,False,False,False,True,True,True,True,True
1365,JUJUY,Ledesma,Calilegua,False,True,False,False,True,True,False,True,True
1366,JUJUY,Ledesma,Chalicán,False,False,False,False,True,False,False,True,False
1367,JUJUY,Ledesma,Fraile Pintado,True,True,False,False,True,True,True,True,True
1368,JUJUY,Ledesma,Libertad,False,False,False,False,False,False,False,False,False
1369,JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),True,True,False,True,True,True,True,True,True
1370,JUJUY,Ledesma,Maíz Negro,False,False,False,False,False,False,False,False,False
1371,JUJUY,Ledesma,Paulina,False,False,False,False,False,False,False,False,False
1372,JUJUY,Ledesma,Pueblo Ledesma,False,False,False,False,True,True,False,False,False
1373,JUJUY,Ledesma,Yuto,False,False,False,False,True,True,False,True,True
1374,JUJUY,Palpalá,Carahunco,True,False,False,False,False,False,True,False,True
1375,JUJUY,Palpalá,Centro Forestal,True,False,False,False,False,False,True,False,False
1376,JUJUY,Palpalá,Mina 9 de Octubre,False,False,False,False,False,False,False,False,False
1377,JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),True,True,False,True,True,True,True,True,True
1378,JUJUY,Palpalá,Rio Blanco,False,False,False,False,True,True,False,False,False
1379,JUJUY,Rinconada,Casa Colorada,False,False,False,False,False,False,False,False,False
1380,BUENOS AIRES,Bragado,Bragado,True,True,True,True,True,True,True,True,False
1381,BUENOS AIRES,Bragado,Comodoro Py,False,False,False,True,True,True,False,True,False
1382,BUENOS AIRES,Bragado,General O'Brien,True,False,False,True,True,True,True,True,False
1383,BUENOS AIRES,Bragado,Irala,False,True,False,False,True,False,True,True,False
1384,BUENOS AIRES,Bragado,La Limpia,False,False,False,False,False,False,False,False,False
1385,BUENOS AIRES,Bragado,Máximo Fernández (Est. Juan F. Salaberry),False,False,False,False,False,False,False,False,False
1386,BUENOS AIRES,Bragado,Mechita (Est. Mecha),True,True,False,False,False,False,False,True,False
1387,BUENOS AIRES,Bragado,Olascoaga,False,False,False,False,False,False,False,True,False
1388,BUENOS AIRES,Bragado,Warnes,True,False,False,False,False,False,False,True,False
1389,BUENOS AIRES,Brandsen,Altamirano,False,False,False,False,True,False,True,False,False
1390,BUENOS AIRES,Brandsen,Barrio El Mirador,False,False,False,False,True,True,False,False,False
1391,BUENOS AIRES,Brandsen,Barrio Las Golondrinas,False,False,False,False,True,True,False,False,False
1392,BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,False,False,False,False,False,False,False,False,False
1393,BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,False,False,False,False,False,False,False,False,False
1394,BUENOS AIRES,Brandsen,Campos de Roca,False,False,False,False,True,True,False,False,False
1395,BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,False,False,False,False,False,False,False,False,False
1396,CHACO,25 de Mayo,Napalpí,False,False,False,False,True,False,False,False,False
1397,MISIONES,Libertador Grl. San Martín,Mbopicuá,False,False,False,False,False,False,False,False,False
1398,MISIONES,Libertador Grl. San Martín,Puerto Leoni,False,False,False,False,True,False,False,True,False
1399,BUENOS AIRES,Carlos Casares,Carlos Casares,True,True,True,True,True,True,True,True,False
1400,BUENOS AIRES,Carlos Casares,Colonia Mauricio,False,False,False,False,False,False,False,False,False
